time (min),area (µm²),bacterium
6150.0,2.2226879999999998,2
6151.0,2.195648,2
6152.0,2.195648,2
6153.0,2.228096,2
6154.0,2.25784,2
6155.0,2.290288,2
6156.0,2.28488,2
6157.0,2.290288,2
6158.0,2.290288,2
6159.0,2.3038079999999996,2
6160.0,2.317328,2
6161.0,2.320032,2
6162.0,2.349776,2
6163.0,2.3687039999999997,2
6164.0,2.3984479999999997,2
6165.0,2.411968,2
6166.0,2.414672,2
6167.0,2.411968,2
6168.0,2.4552319999999996,2
6169.0,2.4552319999999996,2
6170.0,2.449824,2
6171.0,2.471456,2
6172.0,2.466048,2
6173.0,2.4849759999999996,2
6174.0,2.503904,2
6175.0,2.512016,2
6176.0,2.525536,2
6177.0,2.530944,2
6178.0,2.54176,2
6179.0,2.5444639999999996,2
6180.0,2.601248,2
6181.0,2.601248,2
6182.0,2.628288,2
6183.0,2.6418079999999997,2
6184.0,2.652624,2
6185.0,2.69048,2
6186.0,2.7012959999999997,2
6187.0,2.67696,2
6188.0,2.7310399999999997,2
6189.0,2.679664,2
6190.0,2.720224,2
6197.0,1.5196479999999999,2
6198.0,1.552096,2
6199.0,1.584544,2
6200.0,1.6251039999999999,2
6201.0,1.600768,2
6202.0,1.6196959999999998,2
6203.0,1.616992,2
6204.0,1.627808,2
6205.0,1.6332159999999998,2
6206.0,1.6683679999999999,2
6207.0,1.657552,2
6208.0,1.671072,2
6209.0,1.673776,2
6210.0,1.6981119999999998,2
6211.0,1.6791839999999998,2
6212.0,1.71704,2
6213.0,1.7089279999999998,2
6214.0,1.7413759999999998,2
6215.0,1.735968,2
6216.0,1.746784,2
6217.0,1.7711199999999998,2
6218.0,1.7900479999999999,2
6219.0,1.79816,2
6220.0,1.7873439999999998,2
6221.0,1.8008639999999998,2
6222.0,1.827904,2
6223.0,1.841424,2
6224.0,1.8522399999999999,2
6225.0,1.854944,2
6226.0,1.8441279999999998,2
6227.0,1.8765759999999998,2
6228.0,1.884688,2
6229.0,1.900912,2
6230.0,1.9090239999999998,2
6231.0,1.9414719999999999,2
6232.0,1.9387679999999998,2
6233.0,1.9549919999999998,2
6234.0,1.9685119999999998,2
6235.0,1.976624,2
6236.0,1.9793279999999998,2
6237.0,2.011776,2
6238.0,2.017184,2
6239.0,2.017184,2
6240.0,2.0334079999999997,2
6241.0,2.060448,2
6242.0,2.0658559999999997,2
6243.0,2.103712,2
6244.0,2.090192,2
6245.0,2.0712639999999998,2
6246.0,2.119936,2
6247.0,2.111824,2
6248.0,2.10912,2
6249.0,2.138864,2
6250.0,2.17672,2
6251.0,2.1902399999999997,2
6252.0,2.20376,2
6253.0,2.2226879999999998,2
6254.0,2.2199839999999997,2
6255.0,2.211872,2
6256.0,2.238912,2
6257.0,2.255136,2
6258.0,2.2767679999999997,2
6259.0,2.2821759999999998,2
6260.0,2.2767679999999997,2
6261.0,2.290288,2
6262.0,2.3065119999999997,2
6263.0,2.32544,2
6264.0,2.3335519999999996,2
6265.0,2.355184,2
6266.0,2.357888,2
6267.0,2.3687039999999997,2
6268.0,2.37952,2
6269.0,2.384928,2
6270.0,2.3930399999999996,2
6271.0,2.3984479999999997,2
6272.0,2.4038559999999998,2
6274.0,1.343888,2
6275.0,1.360112,2
6276.0,1.3790399999999998,2
6277.0,1.3655199999999998,2
6278.0,1.370928,2
6279.0,1.3979679999999999,2
6280.0,1.3979679999999999,2
6281.0,1.4087839999999998,2
6282.0,1.4223039999999998,2
6283.0,1.43312,2
6284.0,1.44664,2
6285.0,1.43312,2
6286.0,1.435824,2
6287.0,1.4412319999999998,2
6288.0,1.479088,2
6289.0,1.462864,2
6290.0,1.481792,2
6291.0,1.492608,2
6292.0,1.495312,2
6293.0,1.5196479999999999,2
6294.0,1.5304639999999998,2
6295.0,1.5007199999999998,2
6296.0,1.5602079999999998,2
6297.0,1.571024,2
6298.0,1.5629119999999999,2
6299.0,1.598064,2
6300.0,1.600768,2
6301.0,1.6088799999999999,2
6302.0,1.614288,2
6303.0,1.627808,2
6304.0,1.641328,2
6305.0,1.6548479999999999,2
6306.0,1.657552,2
6307.0,1.6683679999999999,2
6308.0,1.673776,2
6309.0,1.7089279999999998,2
6310.0,1.719744,2
6311.0,1.7143359999999999,2
6312.0,1.735968,2
6313.0,1.7251519999999998,2
6314.0,1.7575999999999998,2
6315.0,1.749488,2
6316.0,1.7873439999999998,2
6317.0,1.7846399999999998,2
6318.0,1.792752,2
6319.0,1.8062719999999999,2
6320.0,1.808976,2
6321.0,1.8252,2
6322.0,1.8441279999999998,2
6323.0,1.8495359999999998,2
6324.0,1.8603519999999998,2
6325.0,1.857648,2
6326.0,1.9063199999999998,2
6327.0,1.8927999999999998,2
6328.0,1.9117279999999999,2
6329.0,1.914432,2
6330.0,1.9360639999999998,2
6331.0,1.9495839999999998,2
6332.0,1.9522879999999998,2
6333.0,1.9685119999999998,2
6334.0,1.963104,2
6335.0,1.992848,2
6336.0,1.9847359999999998,2
6337.0,2.022592,2
6338.0,2.057744,2
6339.0,2.057744,2
6340.0,2.025296,2
6341.0,2.0658559999999997,2
6342.0,2.106416,2
6343.0,2.0955999999999997,2
6344.0,2.106416,2
6345.0,2.0983039999999997,2
6346.0,2.1280479999999997,2
6347.0,2.141568,2
6348.0,2.144272,2
6349.0,2.14968,2
6350.0,2.1550879999999997,2
6351.0,2.174016,2
6352.0,2.174016,2
6353.0,2.1821279999999996,2
6354.0,2.20376,2
6355.0,2.2443199999999996,2
6356.0,2.241616,2
6357.0,2.2145759999999997,2
6358.0,2.233504,2
6359.0,2.255136,2
6360.0,2.241616,2
6361.0,2.328144,2
6362.0,2.330848,2
6363.0,2.3065119999999997,2
6364.0,2.3335519999999996,2
6365.0,2.3335519999999996,2
6366.0,2.3416639999999997,2
6367.0,2.357888,2
6368.0,2.3687039999999997,2
6369.0,2.3659999999999997,2
6370.0,2.360592,2
6371.0,2.382224,2
6373.0,1.4114879999999999,2
6374.0,1.4277119999999999,2
6375.0,1.416896,2
6376.0,1.3979679999999999,2
6377.0,1.3979679999999999,2
6378.0,1.3979679999999999,2
6379.0,1.3925599999999998,2
6380.0,1.4087839999999998,2
6381.0,1.4250079999999998,2
6382.0,1.4223039999999998,2
6383.0,1.46016,2
6384.0,1.481792,2
6385.0,1.479088,2
6386.0,1.5034239999999999,2
6387.0,1.565616,2
6388.0,1.54128,2
6389.0,1.598064,2
6390.0,1.644032,2
6394.0,1.67648,2
6395.0,1.646736,2
6396.0,1.70352,2
6397.0,1.7089279999999998,2
6398.0,1.7251519999999998,2
6399.0,1.6845919999999999,2
6400.0,1.7251519999999998,2
6401.0,1.7386719999999998,2
6402.0,1.752192,2
6403.0,1.749488,2
6404.0,1.7711199999999998,2
6405.0,1.752192,2
6406.0,1.795456,2
6407.0,1.792752,2
6408.0,1.808976,2
6409.0,1.8143839999999998,2
6410.0,1.822496,2
6411.0,1.8441279999999998,2
6412.0,1.83872,2
6413.0,1.8630559999999998,2
6414.0,1.8765759999999998,2
6415.0,1.8819839999999999,2
6416.0,1.9198399999999998,2
6417.0,1.9279519999999999,2
6418.0,1.914432,2
6419.0,1.930656,2
6420.0,1.944176,2
6421.0,1.9549919999999998,2
6422.0,1.9522879999999998,2
6423.0,2.0090719999999997,2
6424.0,2.022592,2
6425.0,2.04152,2
6426.0,2.028,2
6427.0,2.0361119999999997,2
6428.0,2.04152,2
6429.0,2.044224,2
6430.0,2.0631519999999997,2
6431.0,2.057744,2
6432.0,2.1010079999999998,2
6433.0,2.117232,2
6434.0,2.119936,2
6435.0,2.144272,2
6436.0,2.14968,2
6437.0,2.179424,2
6438.0,2.179424,2
6439.0,2.233504,2
6440.0,2.206464,2
6441.0,2.1875359999999997,2
6442.0,2.2497279999999997,2
6443.0,2.2308,2
6444.0,2.260544,2
6445.0,2.2740639999999996,2
6446.0,2.3119199999999998,2
6447.0,2.295696,2
6448.0,2.3389599999999997,2
6449.0,2.320032,2
6450.0,2.347072,2
6451.0,2.3416639999999997,2
6452.0,2.35248,2
6453.0,2.3687039999999997,2
6454.0,2.384928,2
6455.0,2.376816,2
6456.0,2.390336,2
6457.0,2.387632,2
6458.0,2.384928,2
6459.0,2.422784,2
6460.0,2.476864,2
6461.0,2.452528,2
6463.0,1.389856,2
6464.0,1.384448,2
6465.0,1.403376,2
6466.0,1.43312,2
6467.0,1.4439359999999999,2
6468.0,1.46016,2
6469.0,1.4114879999999999,2
6470.0,1.403376,2
6471.0,1.4087839999999998,2
6472.0,1.43312,2
6473.0,1.4412319999999998,2
6474.0,1.416896,2
6475.0,1.416896,2
6476.0,1.4439359999999999,2
6477.0,1.4736799999999999,2
6478.0,1.4844959999999998,2
6479.0,1.43312,2
6480.0,1.522352,2
6481.0,1.538576,2
6482.0,1.5304639999999998,2
6483.0,1.538576,2
6484.0,1.5602079999999998,2
6485.0,1.5575039999999998,2
6486.0,1.56832,2
6487.0,1.5926559999999998,2
6488.0,1.598064,2
6489.0,1.6034719999999998,2
6490.0,1.611584,2
6491.0,1.6223999999999998,2
6492.0,1.627808,2
6493.0,1.630512,2
6494.0,1.6359199999999998,2
6495.0,1.644032,2
6496.0,1.6548479999999999,2
6497.0,1.6791839999999998,2
6498.0,1.6683679999999999,2
6499.0,1.7008159999999999,2
6500.0,1.6954079999999998,2
6501.0,1.70352,2
6502.0,1.706224,2
6503.0,1.7116319999999998,2
6504.0,1.733264,2
6505.0,1.746784,2
6506.0,1.7711199999999998,2
6507.0,1.779232,2
6508.0,1.7603039999999999,2
6509.0,1.8035679999999998,2
6510.0,1.7711199999999998,2
6511.0,1.79816,2
6512.0,1.81168,2
6513.0,1.8252,2
6514.0,1.83872,2
6515.0,1.8630559999999998,2
6516.0,1.841424,2
6517.0,1.83872,2
6518.0,1.871168,2
6519.0,1.900912,2
6520.0,1.898208,2
6521.0,1.900912,2
6522.0,1.930656,2
6523.0,1.94688,2
6524.0,1.9522879999999998,2
6525.0,1.9658079999999998,2
6526.0,1.976624,2
6527.0,1.9847359999999998,2
6528.0,1.9874399999999999,2
6529.0,2.00096,2
6530.0,2.01448,2
6531.0,2.0334079999999997,2
6532.0,2.025296,2
6533.0,2.060448,2
6534.0,2.052336,2
6535.0,2.076672,2
6536.0,2.0685599999999997,2
6537.0,2.087488,2
6538.0,2.1307519999999998,2
6539.0,2.119936,2
6540.0,2.1253439999999997,2
6541.0,2.144272,2
6542.0,2.165904,2
6543.0,2.171312,2
6544.0,2.165904,2
6545.0,2.198352,2
6546.0,2.2172799999999997,2
6547.0,2.2470239999999997,2
6548.0,2.2308,2
6549.0,2.233504,2
6550.0,2.2497279999999997,2
6551.0,2.290288,2
6552.0,2.2984,2
6553.0,2.3092159999999997,2
6554.0,2.3065119999999997,2
6555.0,2.3119199999999998,2
6556.0,2.317328,2
6557.0,2.3632959999999996,2
6558.0,2.344368,2
6559.0,2.3687039999999997,2
6560.0,2.357888,2
6561.0,2.4254879999999996,2
6562.0,2.411968,2
6563.0,2.44712,2
6564.0,2.444416,2
6565.0,2.4849759999999996,2
6566.0,2.5012,2
6567.0,2.509312,2
6568.0,2.533648,2
6569.0,2.5444639999999996,2
6570.0,2.5688,2
6571.0,2.598544,2
6572.0,2.571504,2
6573.0,2.593136,2
6580.0,1.4574559999999999,2
6581.0,1.481792,2
6582.0,1.5142399999999998,2
6583.0,1.5142399999999998,2
6584.0,1.481792,2
6585.0,1.5034239999999999,2
6586.0,1.4980159999999998,2
6587.0,1.5142399999999998,2
6588.0,1.522352,2
6589.0,1.5142399999999998,2
6590.0,1.522352,2
6591.0,1.54128,2
6592.0,1.5439839999999998,2
6593.0,1.5629119999999999,2
6594.0,1.5629119999999999,2
6595.0,1.5764319999999998,2
6596.0,1.5764319999999998,2
6597.0,1.59536,2
6598.0,1.6034719999999998,2
6599.0,1.611584,2
6600.0,1.6223999999999998,2
6601.0,1.627808,2
6602.0,1.6386239999999999,2
6603.0,1.6548479999999999,2
6604.0,1.6791839999999998,2
6605.0,1.6683679999999999,2
6606.0,1.69,2
6607.0,1.70352,2
6608.0,1.6954079999999998,2
6609.0,1.735968,2
6610.0,1.7575999999999998,2
6611.0,1.7440799999999999,2
6612.0,1.7548959999999998,2
6613.0,1.7711199999999998,2
6614.0,1.763008,2
6615.0,1.7846399999999998,2
6616.0,1.808976,2
6617.0,1.808976,2
6618.0,1.81168,2
6619.0,1.827904,2
6620.0,1.822496,2
6621.0,1.8495359999999998,2
6622.0,1.854944,2
6623.0,1.857648,2
6624.0,1.884688,2
6625.0,1.8792799999999998,2
6626.0,1.93336,2
6627.0,1.93336,2
6628.0,1.9414719999999999,2
6629.0,1.93336,2
6630.0,1.9549919999999998,2
6631.0,1.944176,2
6632.0,1.9576959999999999,2
6633.0,1.9712159999999999,2
6634.0,1.9793279999999998,2
6635.0,2.01448,2
6636.0,2.028,2
6637.0,2.01448,2
6638.0,2.0658559999999997,2
6639.0,2.057744,2
6640.0,2.060448,2
6641.0,2.073968,2
6642.0,2.1010079999999998,2
6643.0,2.1226399999999996,2
6644.0,2.114528,2
6645.0,2.1280479999999997,2
6646.0,2.1550879999999997,2
6647.0,2.14968,2
6648.0,2.165904,2
6649.0,2.2199839999999997,2
6650.0,2.211872,2
6651.0,2.209168,2
6652.0,2.225392,2
6653.0,2.2740639999999996,2
6654.0,2.2740639999999996,2
6655.0,2.28488,2
6656.0,2.32544,2
6657.0,2.35248,2
6658.0,2.357888,2
6659.0,2.3687039999999997,2
6660.0,2.4011519999999997,2
6661.0,2.4254879999999996,2
6662.0,2.4281919999999997,2
6663.0,2.4335999999999998,2
6664.0,2.476864,2
6665.0,2.4633439999999998,2
6666.0,2.509312,2
6667.0,2.5201279999999997,2
6668.0,2.5769119999999996,2
6669.0,2.5850239999999998,2
6670.0,2.601248,2
6671.0,2.587728,2
6672.0,2.601248,2
6673.0,2.587728,2
6674.0,2.590432,2
6675.0,2.59584,2
6676.0,2.5850239999999998,2
6677.0,2.6120639999999997,2
6678.0,2.5850239999999998,2
6681.0,1.449344,2
6682.0,1.430416,2
6683.0,1.4574559999999999,2
6684.0,1.4547519999999998,2
6685.0,1.4547519999999998,2
6686.0,1.4547519999999998,2
6687.0,1.465568,2
6688.0,1.4844959999999998,2
6689.0,1.495312,2
6690.0,1.4844959999999998,2
6691.0,1.481792,2
6692.0,1.508832,2
6693.0,1.5142399999999998,2
6694.0,1.5331679999999999,2
6695.0,1.5196479999999999,2
6696.0,1.5466879999999998,2
6697.0,1.5575039999999998,2
6698.0,1.5602079999999998,2
6699.0,1.5548,2
6700.0,1.5764319999999998,2
6701.0,1.5791359999999999,2
6702.0,1.59536,2
6703.0,1.6088799999999999,2
6704.0,1.6223999999999998,2
6705.0,1.6061759999999998,2
6706.0,1.641328,2
6707.0,1.6386239999999999,2
6708.0,1.657552,2
6709.0,1.6683679999999999,2
6710.0,1.646736,2
6711.0,1.67648,2
6712.0,1.6981119999999998,2
6713.0,1.706224,2
6714.0,1.70352,2
6715.0,1.706224,2
6716.0,1.719744,2
6717.0,1.752192,2
6718.0,1.7575999999999998,2
6719.0,1.7684159999999998,2
6720.0,1.7738239999999998,2
6721.0,1.8008639999999998,2
6722.0,1.7765279999999999,2
6723.0,1.8008639999999998,2
6724.0,1.8143839999999998,2
6725.0,1.8143839999999998,2
6726.0,1.8306079999999998,2
6727.0,1.8306079999999998,2
6728.0,1.868464,2
6729.0,1.8468319999999998,2
6730.0,1.8603519999999998,2
6731.0,1.884688,2
6732.0,1.917136,2
6733.0,1.898208,2
6734.0,1.9198399999999998,2
6735.0,1.94688,2
6736.0,1.9712159999999999,2
6737.0,1.9549919999999998,2
6738.0,1.97392,2
6739.0,1.9982559999999998,2
6740.0,2.011776,2
6741.0,2.017184,2
6742.0,2.022592,2
6743.0,2.030704,2
6744.0,2.030704,2
6745.0,2.0658559999999997,2
6746.0,2.05504,2
6747.0,2.0955999999999997,2
6748.0,2.084784,2
6749.0,2.1010079999999998,2
6750.0,2.13616,2
6751.0,2.1280479999999997,2
6752.0,2.13616,2
6753.0,2.141568,2
6754.0,2.165904,2
6755.0,2.17672,2
6756.0,2.206464,2
6757.0,2.1821279999999996,2
6758.0,2.192944,2
6759.0,2.255136,2
6760.0,2.25784,2
6761.0,2.260544,2
6762.0,2.27136,2
6763.0,2.263248,2
6764.0,2.2767679999999997,2
6765.0,2.2794719999999997,2
6766.0,2.2984,2
6768.0,1.222208,2
6769.0,1.2276159999999998,2
6770.0,1.235728,2
6771.0,1.2167999999999999,2
6772.0,1.235728,2
6773.0,1.2465439999999999,2
6774.0,1.254656,2
6775.0,1.249248,2
6776.0,1.2600639999999999,2
6777.0,1.251952,2
6778.0,1.268176,2
6779.0,1.2465439999999999,2
6781.0,1.278992,2
6782.0,1.2600639999999999,2
6783.0,1.2762879999999999,2
6784.0,1.2762879999999999,2
6785.0,1.2898079999999998,2
6786.0,1.308736,2
6787.0,1.308736,2
6788.0,1.346592,2
6789.0,1.3222559999999999,2
6790.0,1.295216,2
6791.0,1.3168479999999998,2
6792.0,1.32496,2
6793.0,1.3357759999999999,2
6794.0,1.3492959999999998,2
6795.0,1.343888,2
6796.0,1.3655199999999998,2
6797.0,1.3817439999999999,2
6798.0,1.3682239999999999,2
6799.0,1.3790399999999998,2
6800.0,1.400672,2
6801.0,1.4114879999999999,2
6802.0,1.414192,2
6803.0,1.416896,2
6804.0,1.4250079999999998,2
6805.0,1.4439359999999999,2
6806.0,1.4412319999999998,2
6807.0,1.449344,2
6808.0,1.452048,2
6809.0,1.4574559999999999,2
6810.0,1.4709759999999998,2
6811.0,1.479088,2
6812.0,1.4844959999999998,2
6813.0,1.4980159999999998,2
6814.0,1.5007199999999998,2
6815.0,1.511536,2
6816.0,1.522352,2
6817.0,1.5169439999999998,2
6818.0,1.538576,2
6819.0,1.535872,2
6820.0,1.54128,2
6821.0,1.565616,2
6822.0,1.584544,2
6823.0,1.58184,2
6824.0,1.58184,2
6825.0,1.600768,2
6826.0,1.6088799999999999,2
6827.0,1.6359199999999998,2
6828.0,1.6386239999999999,2
6829.0,1.6629599999999998,2
6830.0,1.644032,2
6831.0,1.660256,2
6832.0,1.69,2
6833.0,1.692704,2
6834.0,1.6954079999999998,2
6835.0,1.7089279999999998,2
6836.0,1.7278559999999998,2
6837.0,1.7251519999999998,2
6838.0,1.7440799999999999,2
6839.0,1.752192,2
6840.0,1.7603039999999999,2
6841.0,1.779232,2
6842.0,1.8008639999999998,2
6843.0,1.779232,2
6844.0,1.827904,2
6845.0,1.8333119999999998,2
6846.0,1.8333119999999998,2
6847.0,1.868464,2
6848.0,1.8252,2
6849.0,1.8360159999999999,2
6850.0,1.8441279999999998,2
6851.0,1.857648,2
6852.0,1.8630559999999998,2
6853.0,1.898208,2
6854.0,1.903616,2
6855.0,1.9387679999999998,2
6856.0,1.9225439999999998,2
6857.0,1.930656,2
6858.0,1.9522879999999998,2
6859.0,1.944176,2
6860.0,1.992848,2
6861.0,1.9820319999999998,2
6862.0,2.0063679999999997,2
6863.0,2.022592,2
6864.0,2.0388159999999997,2
6865.0,2.0361119999999997,2
6866.0,2.052336,2
6867.0,2.073968,2
6868.0,2.076672,2
6869.0,2.090192,2
6870.0,2.119936,2
6871.0,2.117232,2
6872.0,2.138864,2
6873.0,2.111824,2
6874.0,2.1523839999999996,2
6875.0,2.1821279999999996,2
6876.0,2.1821279999999996,2
6877.0,2.209168,2
6878.0,2.225392,2
6879.0,2.233504,2
6880.0,2.2443199999999996,2
6881.0,2.236208,2
6883.0,1.1519039999999998,2
6884.0,1.1816479999999998,2
6885.0,1.1708319999999999,2
6886.0,1.1843519999999998,2
6887.0,1.160016,2
6888.0,1.13568,2
6889.0,1.143792,2
6890.0,1.1519039999999998,2
6891.0,1.195168,2
6892.0,1.20328,2
6893.0,1.224912,2
6894.0,1.2438399999999998,2
6895.0,1.249248,2
6896.0,1.262768,2
6897.0,1.268176,2
6898.0,1.2844,2
6899.0,1.278992,2
6900.0,1.295216,2
6901.0,1.31144,2
6902.0,1.295216,2
6903.0,1.3330719999999998,2
6904.0,1.3195519999999998,2
6905.0,1.327664,2
6906.0,1.330368,2
6907.0,1.3519999999999999,2
6908.0,1.3655199999999998,2
6909.0,1.3628159999999998,2
6910.0,1.3682239999999999,2
6911.0,1.3925599999999998,2
6912.0,1.389856,2
6913.0,1.387152,2
6914.0,1.4087839999999998,2
6915.0,1.4087839999999998,2
6916.0,1.4087839999999998,2
6917.0,1.4385279999999998,2
6918.0,1.4250079999999998,2
6919.0,1.4547519999999998,2
6920.0,1.462864,2
6921.0,1.4736799999999999,2
6922.0,1.479088,2
6923.0,1.462864,2
6924.0,1.492608,2
6925.0,1.495312,2
6926.0,1.489904,2
6927.0,1.5034239999999999,2
6928.0,1.495312,2
6929.0,1.5196479999999999,2
6930.0,1.5548,2
6931.0,1.5548,2
6932.0,1.5764319999999998,2
6933.0,1.56832,2
6934.0,1.5737279999999998,2
6935.0,1.600768,2
6936.0,1.5926559999999998,2
6937.0,1.6223999999999998,2
6938.0,1.6061759999999998,2
6939.0,1.614288,2
6940.0,1.6386239999999999,2
6941.0,1.616992,2
6942.0,1.6818879999999998,2
6943.0,1.6818879999999998,2
6944.0,1.692704,2
6945.0,1.706224,2
6946.0,1.735968,2
6947.0,1.733264,2
6948.0,1.7413759999999998,2
6949.0,1.752192,2
6950.0,1.746784,2
6951.0,1.7413759999999998,2
6952.0,1.779232,2
6953.0,1.779232,2
6954.0,1.8008639999999998,2
6955.0,1.8008639999999998,2
6956.0,1.81168,2
6957.0,1.827904,2
6958.0,1.8360159999999999,2
6959.0,1.8630559999999998,2
6960.0,1.887392,2
6961.0,1.857648,2
6962.0,1.8603519999999998,2
6963.0,1.898208,2
6964.0,1.900912,2
6965.0,1.9117279999999999,2
6966.0,1.914432,2
6967.0,1.917136,2
6968.0,1.93336,2
6969.0,1.963104,2
6970.0,1.94688,2
6971.0,1.9982559999999998,2
6972.0,1.9847359999999998,2
6973.0,2.030704,2
6974.0,2.04152,2
6975.0,2.028,2
6976.0,2.0712639999999998,2
6977.0,2.049632,2
6978.0,2.0658559999999997,2
6979.0,2.084784,2
6980.0,2.0955999999999997,2
6981.0,2.111824,2
6982.0,2.141568,2
6983.0,2.141568,2
6984.0,2.14968,2
6985.0,2.174016,2
6986.0,2.168608,2
6987.0,2.1821279999999996,2
6988.0,2.20376,2
6989.0,2.2226879999999998,2
6990.0,2.206464,2
6991.0,2.225392,2
6992.0,2.209168,2
6993.0,2.20376,2
6995.0,1.1978719999999998,2
6996.0,1.195168,2
6997.0,1.1978719999999998,2
6998.0,1.224912,2
6999.0,1.241136,2
7000.0,1.241136,2
7001.0,1.2465439999999999,2
7002.0,1.251952,2
7003.0,1.265472,2
7004.0,1.2573599999999998,2
7005.0,1.2844,2
7006.0,1.2898079999999998,2
7007.0,1.2898079999999998,2
7008.0,1.31144,2
7009.0,1.314144,2
7010.0,1.3195519999999998,2
7011.0,1.314144,2
7012.0,1.3168479999999998,2
7013.0,1.32496,2
7014.0,1.3519999999999999,2
7015.0,1.343888,2
7016.0,1.3655199999999998,2
7017.0,1.376336,2
7018.0,1.3817439999999999,2
7019.0,1.3925599999999998,2
7020.0,1.3952639999999998,2
7021.0,1.40608,2
7022.0,1.4114879999999999,2
7023.0,1.430416,2
7024.0,1.4223039999999998,2
7025.0,1.44664,2
7026.0,1.462864,2
7027.0,1.46016,2
7028.0,1.4736799999999999,2
7029.0,1.4871999999999999,2
7030.0,1.495312,2
7031.0,1.506128,2
7032.0,1.5196479999999999,2
7033.0,1.5277599999999998,2
7034.0,1.538576,2
7035.0,1.538576,2
7036.0,1.552096,2
7037.0,1.54128,2
7038.0,1.5602079999999998,2
7039.0,1.56832,2
7040.0,1.587248,2
7041.0,1.584544,2
7042.0,1.614288,2
7043.0,1.611584,2
7044.0,1.630512,2
7045.0,1.641328,2
7046.0,1.6494399999999998,2
7047.0,1.6521439999999998,2
7048.0,1.6656639999999998,2
7049.0,1.6656639999999998,2
7050.0,1.687296,2
7051.0,1.70352,2
7052.0,1.6981119999999998,2
7053.0,1.7143359999999999,2
7054.0,1.746784,2
7055.0,1.752192,2
7056.0,1.752192,2
7057.0,1.7765279999999999,2
7058.0,1.7765279999999999,2
7059.0,1.781936,2
7060.0,1.792752,2
7061.0,1.808976,2
7062.0,1.83872,2
7063.0,1.8360159999999999,2
7064.0,1.854944,2
7065.0,1.871168,2
7066.0,1.8792799999999998,2
7067.0,1.8765759999999998,2
7068.0,1.898208,2
7069.0,1.9198399999999998,2
7070.0,1.9090239999999998,2
7071.0,1.93336,2
7072.0,1.93336,2
7073.0,1.944176,2
7074.0,1.9658079999999998,2
7075.0,1.9658079999999998,2
7076.0,1.992848,2
7077.0,2.00096,2
7078.0,2.0090719999999997,2
7079.0,2.011776,2
7080.0,2.044224,2
7081.0,2.052336,2
7082.0,2.0685599999999997,2
7083.0,2.0658559999999997,2
7084.0,2.0685599999999997,2
7085.0,2.087488,2
7086.0,2.10912,2
7087.0,2.14968,2
7088.0,2.144272,2
7089.0,2.141568,2
7090.0,2.13616,2
7091.0,2.171312,2
7092.0,2.1821279999999996,2
7093.0,2.138864,2
7094.0,2.2172799999999997,2
7095.0,2.20376,2
7096.0,2.2172799999999997,2
7097.0,2.241616,2
7098.0,2.2740639999999996,2
7099.0,2.2821759999999998,2
7100.0,2.3065119999999997,2
7101.0,2.292992,2
7102.0,2.238912,2
7103.0,2.260544,2
7105.0,1.2925119999999999,2
7106.0,1.314144,2
7107.0,1.3033279999999998,2
7108.0,1.314144,2
7109.0,1.330368,2
7110.0,1.3222559999999999,2
7111.0,1.3357759999999999,2
7112.0,1.360112,2
7113.0,1.33848,2
7114.0,1.373632,2
7115.0,1.3655199999999998,2
7116.0,1.360112,2
7117.0,1.389856,2
7118.0,1.3817439999999999,2
7119.0,1.4114879999999999,2
7120.0,1.4114879999999999,2
7121.0,1.430416,2
7122.0,1.4385279999999998,2
7123.0,1.4412319999999998,2
7124.0,1.4547519999999998,2
7125.0,1.462864,2
7126.0,1.481792,2
7127.0,1.4871999999999999,2
7128.0,1.479088,2
7129.0,1.508832,2
7130.0,1.5007199999999998,2
7131.0,1.5277599999999998,2
7132.0,1.5331679999999999,2
7133.0,1.54128,2
7134.0,1.5466879999999998,2
7135.0,1.5548,2
7136.0,1.5602079999999998,2
7137.0,1.5764319999999998,2
7138.0,1.587248,2
7139.0,1.6034719999999998,2
7140.0,1.614288,2
7141.0,1.630512,2
7142.0,1.630512,2
7143.0,1.644032,2
7144.0,1.6521439999999998,2
7145.0,1.657552,2
7146.0,1.67648,2
7147.0,1.687296,2
7148.0,1.70352,2
7149.0,1.7116319999999998,2
7150.0,1.7143359999999999,2
7151.0,1.735968,2
7152.0,1.7440799999999999,2
7153.0,1.7548959999999998,2
7154.0,1.765712,2
7155.0,1.7603039999999999,2
7156.0,1.795456,2
7157.0,1.7738239999999998,2
7158.0,1.8170879999999998,2
7159.0,1.8170879999999998,2
7160.0,1.8197919999999999,2
7161.0,1.841424,2
7162.0,1.8495359999999998,2
7163.0,1.8441279999999998,2
7164.0,1.8522399999999999,2
7165.0,1.9117279999999999,2
7166.0,1.8927999999999998,2
7167.0,1.9360639999999998,2
7168.0,1.9198399999999998,2
7169.0,1.9604,2
7170.0,1.9576959999999999,2
7171.0,1.944176,2
7172.0,2.019888,2
7173.0,2.0090719999999997,2
7174.0,2.011776,2
7175.0,2.0388159999999997,2
7176.0,2.025296,2
7177.0,2.0388159999999997,2
7178.0,2.08208,2
7179.0,2.087488,2
7180.0,2.0928959999999996,2
7181.0,2.0712639999999998,2
7182.0,2.090192,2
7183.0,2.1550879999999997,2
7184.0,2.1550879999999997,2
7185.0,2.179424,2
7186.0,2.165904,2
7187.0,2.1902399999999997,2
